country_code_cow,year,rr_jntdem,rr_priorviol,rr_rile_a,rr_rile_b,rr_s_un_glo,rr_tot_rivals,rr_moent,rr_dayent,rr_totmids2,rr_totmids5,rr_undist,rr_inst,rr_coldwar,rr_interact,rr_symm,rr_concon,rr_conmod,rr_libmod,rr_con_norile,rr_lib_norile,rr_mod_norile,rr_cinc_rile,rr_cinc_rile2,rr_strngcon,rr_strnglft,rr_wkcon,rr_wklft,rr_strngmod,rr_wkmod,rr_mxd,rr_modmod,rr_strng_norile,rr_wk_norile,rr_cap_a,rr_cap_b,rr_lncprtio,rr_active,rr_cond_act,rr_noact_cnd,rr_cnflct_cnd,rr_cnflct_cnd2,rr_strngconXcap,rr_strnglftXcap,rr_s_norileXcap,rr_wkconXcap,rr_wklftXcap,rr_wk_norileXcap,rr_voice4,rr_voice3,rr_rile_norile,rr_liblib,rr_nr_dem,rr_nr_nodem,rr_strng_nrdem,rr_wk_nrdem,rr_strng_nrnodem,rr_wk_nrnodem,rr_nrdem_lft,rr_nrdem_con,rr_nrdem_mod,rr_nrnodem_lft,rr_nrnodem_con,rr_nrnodem_mod,rr_defcommit,rr_hierarch,dyad_count
704,1995,0.0,0.0,4.0935,,0.946524,0.0,4.5,18.0,0.5,1.5,0.7166435,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,4.0935,4.0935,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.00046445,0.0023936,1.6579586,0.0,0.0,0.5,1.5,1.5,0.0,0.0,1.6579586,0.9248179,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2
704,1996,0.0,0.0,-17.773,,0.900178,0.0,6.0,6.0,0.0,2.0,0.467476,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-17.773,-17.773,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0053573,0.002454,0.78074074,0.0,0.0,1.0,1.0,1.0,0.0,0.78074074,0.0,0.0,0.0,0.78074074,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
704,1997,0.0,0.0,-0.102,,0.900178,0.0,1.0,16.0,0.0,1.0,0.509214,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.102,-0.102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0017578,0.0027081,0.43218425,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.43218425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
704,1998,0.0,0.0,21.795,,0.900178,0.0,6.0,24.0,1.0,2.0,0.698286,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,21.795,21.795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001988,0.0026004,0.26853618,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.26853618,0.26853618,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
705,1992,0.0,0.0,-13.6,,0.797422,2.0,9.0,23.0,5.0,10.0,1.16914,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-13.6,-13.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0216589,0.0050053,1.4649191,0.0,0.0,0.0,2.0,2.0,0.0,1.4649191,0.0,0.0,0.0,1.4649191,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
705,1994,0.0,0.0,11.711,,0.97861,1.0,12.0,7.0,2.0,3.0,0.781368,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.711,11.711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0021539,0.0035559,0.50132805,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.50132805,0.50132805,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
710,2001,0.0,0.0,30.0,,,6.0,7.0,16.0,17.0,39.0,0.933805,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0535273,0.1654946,1.1287469,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1287469,1.1287469,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
713,1954,0.0,0.0,19.5,,0.073171,7.0,12.0,2.0,16.0,26.0,0.875806,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.5,19.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2809401,0.0064802,3.76939,1.0,1.0,0.0,3.0,3.0,3.76939,0.0,0.0,0.0,0.0,3.76939,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
731,2000,0.0,0.0,30.0,,0.898778,7.0,2.0,9.0,15.0,26.0,2.153045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0515117,0.0103019,1.6094806,0.0,0.0,0.0,2.0,2.0,1.6094806,0.0,0.0,0.0,0.0,1.6094806,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
732,1953,0.0,0.0,19.5,,0.029536,6.0,10.0,1.0,6.0,14.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.5,19.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3111584,0.0075858,3.714024,1.0,1.0,0.0,3.0,4.0,3.714024,0.0,0.0,0.0,0.0,3.714024,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
740,1960,1.0,0.0,-5.3,,0.264798,11.0,1.0,19.0,17.0,32.0,0.879866,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.3,-5.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2154438,0.0363349,1.7799214,1.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.7799214,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
770,1959,0.0,0.0,-5.3,,0.131086,11.0,3.0,5.0,17.0,34.0,0.454817,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.3,-5.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2289647,0.0102721,3.1041365,1.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.1041365,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
812,1953,0.0,0.0,11.505,,0.594937,3.0,10.0,22.0,1.0,4.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.505,11.505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0317597,0.0003944,4.388588,1.0,0.0,0.0,4.0,5.0,4.388588,0.0,0.0,0.0,0.0,4.388588,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
820,1957,1.0,0.0,-30.6,,0.610487,6.0,10.0,12.0,5.0,12.0,2.224717,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-30.6,-30.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0473189,0.0014611,3.4777203,1.0,1.0,0.0,3.0,4.0,0.0,3.4777203,0.0,0.0,0.0,3.4777203,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
840,1951,0.0,0.0,-18.905,,0.078947,6.0,8.0,30.0,7.0,9.0,1.207422,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-18.905,-18.905,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3194995,0.0032308,4.594026,1.0,1.0,0.0,3.0,4.0,0.0,4.594026,0.0,0.0,0.0,4.594026,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
850,1995,0.0,0.0,,-0.165,0.975045,0.0,12.0,18.0,1.0,1.0,2.053211,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.165,-0.165,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0144839,0.0079414,0.60094815,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.60094815,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
900,1995,0.0,0.0,,-0.165,0.975045,0.0,12.0,18.0,1.0,1.0,2.053211,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.165,-0.165,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0144839,0.0079414,0.60094815,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.60094815,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
